Date,Location,Item Name,Item Type,Notes
2023-11-20,The Chaos Sanctuary,Sparking Mail,Chain Mail,
2023-11-20,The Chaos Sanctuary,Iratha's Cord,Heavy Belt,
2023-11-20,The Chaos Sanctuary,Razortine,Trident,
2023-11-20,The Chaos Sanctuary,Ral Rune,Rune,
2023-11-20,The Chaos Sanctuary,The Impaler,War Spear,
2023-11-20,The Chaos Sanctuary,Vidala's Barb,Long Battle Bow,
2023-11-20,The Chaos Sanctuary,Isenhart's Lightbrand,Broad Sword,
2023-11-20,The Chaos Sanctuary,Sigon's Gage,Gauntlets,
2023-11-20,The Chaos Sanctuary,Tal Rune,Rune,
2023-11-20,The Chaos Sanctuary,Sigon's Guard,Tower Shield,
2023-11-20,The Chaos Sanctuary,Ith Rune,Rune,
2023-11-20,The Chaos Sanctuary,Stormchaser,Scutum,
2023-11-20,The Chaos Sanctuary,Bonesnap,Maul,
2023-11-20,The Chaos Sanctuary,Sigon's Shelter,Gothic Plate,
2023-11-20,The Chaos Sanctuary,Thul Rune,Rune,
2023-11-20,The Chaos Sanctuary,El Rune,Rune,
2023-11-20,The Chaos Sanctuary,Shadow Killer,Battle Cestus,
2023-11-20,The Chaos Sanctuary,Shael Rune,Rune,
2023-11-20,The Chaos Sanctuary,Spirit Forge,Linked Mail,
2023-11-20,The Chaos Sanctuary,Cathan's Seal,Ring,
2023-11-20,The Chaos Sanctuary,Darkglow,Ring Mail,
2023-11-20,The Chaos Sanctuary,Tal Rune,Rune,
2023-11-20,The Chaos Sanctuary,Arctic Horn,Short War Bow,
2023-11-20,The Chaos Sanctuary,Infernostride,Demonhide Boots,
2023-11-20,The Chaos Sanctuary,Snakecord,Light Belt,
2023-11-20,The Chaos Sanctuary,Haemosu's Adamant,Cuirass,
2023-11-20,The Chaos Sanctuary,Lance of Yaggai,Spetum,
2023-11-20,The Chaos Sanctuary,Thul Rune,Rune,
2023-11-20,The Chaos Sanctuary,Ginther's Rift,Dimensional Blade,
2023-11-20,The Chaos Sanctuary,Isenhart's Parry,Gothic Shield,
2023-11-20,The Chaos Sanctuary,The General's Tan Do Li Ga,Flail,
2023-11-20,The Chaos Sanctuary,Thul Rune,Rune,
2023-11-20,The Chaos Sanctuary,Bloodmoon,Elegant Blade,
2023-11-20,The Chaos Sanctuary,Natalya's Soul,Mesh Boots,
2023-11-20,The Chaos Sanctuary,Ith Rune,Rune,
2023-11-20,The Chaos Sanctuary,Stormguild,Large Shield,
2023-11-20,The Chaos Sanctuary,Sparking Mail,Chain Mail,
2023-11-20,The Chaos Sanctuary,Rite of Passage,Demonhide Boots,
2023-11-20,The Chaos Sanctuary,Milabrega's Diadem,Crown,
2023-11-20,The Chaos Sanctuary,Wizendraw,Long Battle Bow,
2023-11-20,The Chaos Sanctuary,Gull,Dagger,
2023-11-20,The Chaos Sanctuary,Bonesnap,Maul,
2023-11-20,The Chaos Sanctuary,The Vile Husk,Tusk Sword,
2023-11-20,The Chaos Sanctuary,Twitchthroe,Studded Leather,
2023-11-20,The Chaos Sanctuary,Eth Rune,Rune,
2023-11-20,The Chaos Sanctuary,Immortal King's Pillar,War Boots,
2023-11-20,The Chaos Sanctuary,Amn Rune,Rune,
2023-11-20,The Chaos Sanctuary,Lacerator,Winged Axe,
2023-11-20,The Chaos Sanctuary,Fleshrender,Barbed Club,
2023-11-20,The Chaos Sanctuary,Hellslayer,Decapitator,
2023-11-20,The Chaos Sanctuary,Rite of Passage,Demonhide Boots,
2023-11-20,The Chaos Sanctuary,Steelclash,Kite Shield,
2023-11-20,The Chaos Sanctuary,Boneflesh,Plate Mail,
2023-11-20,The Chaos Sanctuary,Natalya's Totem,Grim Helm,
2023-11-20,The Chaos Sanctuary,Sigon's Visor,Great Helm,
2023-11-20,The Chaos Sanctuary,Steeldriver,Great Maul,
2023-11-20,The Chaos Sanctuary,Arctic Horn,Short War Bow,
2023-11-20,The Chaos Sanctuary,Hellclap,Short War Bow,
2023-11-20,The Chaos Sanctuary,Warlord's Trust,Military Axe,
2023-11-20,The Chaos Sanctuary,Isenhart's Lightbrand,Broad Sword,
2023-11-20,The Chaos Sanctuary,Thul Rune,Rune,
2023-11-20,The Chaos Sanctuary,Soulflay,Claymore,
2023-11-20,The Chaos Sanctuary,Cleglaw's Tooth,Long Sword,
2023-11-20,The Chaos Sanctuary,Angelic Mantle,Ring Mail,
2023-11-20,The Chaos Sanctuary,Hwanin's Blessing,Belt,
2023-11-20,The Chaos Sanctuary,Taebaek's Glory,Ward,
2023-11-20,The Chaos Sanctuary,Kinemil's Awl,Giant Sword,
2023-11-20,The Chaos Sanctuary,Blackbog's Sharp,Cinquedeas,
2023-11-20,The Chaos Sanctuary,Venom Grip,Demonhide Gloves,
2023-11-20,The Chaos Sanctuary,Hwanin's Blessing,Belt,
2023-11-20,The Chaos Sanctuary,Milabrega's Orb,Kite Shield,
2023-11-20,The Chaos Sanctuary,Death's Touch,War Sword,
2023-11-20,The Chaos Sanctuary,The General's Tan Do Li Ga,Flail,
2023-11-20,The Chaos Sanctuary,Isenhart's Parry,Gothic Shield,
2023-11-20,The Chaos Sanctuary,Sol Rune,Rune,
2023-11-20,The Chaos Sanctuary,Sparking Mail,Chain Mail,
2023-11-20,The Chaos Sanctuary,Venom Ward,Breast Plate,
2023-11-20,The Chaos Sanctuary,Eth Rune,Rune,
2023-11-20,The Chaos Sanctuary,Tal Rune,Rune,
2023-11-20,The Chaos Sanctuary,Cathan's Seal,Ring,
2023-11-21,The Chaos Sanctuary,Tal Rune,Rune,
2023-11-21,The Chaos Sanctuary,Sigon's Visor,Great Helm,
2023-11-21,The Chaos Sanctuary,Deathspade,Axe,
2023-11-21,The Chaos Sanctuary,Gleamscythe,Falchion,
2023-11-21,The Chaos Sanctuary,Nightsmoke,Belt,
2023-11-21,The Chaos Sanctuary,Seraph's Hymn,Amulet,
2023-11-21,The Chaos Sanctuary,Silks of the Victor,Ancient Armor,
2023-11-21,The Chaos Sanctuary,Eaglehorn,Crusader Bow,
2023-11-21,The Chaos Sanctuary,Isenhart's Horns,Full Helm,
2023-11-21,The Chaos Sanctuary,Rockfleece,Field Plate,
2023-11-21,The Chaos Sanctuary,Stormspike,Stiletto,
2023-11-21,The Chaos Sanctuary,Sander's Taboo,Heavy Gloves,
2023-11-21,The Chaos Sanctuary,Crushflange,Mace,
2023-11-21,The Chaos Sanctuary,Cathan's Rule,Battle Staff,
2023-11-21,The Chaos Sanctuary,Gheed's Fortune,Grand Charm,
2023-11-21,The Chaos Sanctuary,Stormeye,War Scepter,
2023-11-21,The Chaos Sanctuary,The Reaper's Toll,Thresher,
2023-11-21,The Chaos Sanctuary,M'avina's Embrace,Kraken Shell,
2023-11-21,The Chaos Sanctuary,Stormstrike,Short Battle Bow,
2023-11-21,The Chaos Sanctuary,Vampire Gaze,Grim Helm,
2023-11-21,The Chaos Sanctuary,Sander's Taboo,Heavy Gloves,
2023-11-21,The Chaos Sanctuary,Gargoyle's Bite,Winged Harpoon,
2023-11-21,The Chaos Sanctuary,Arcanna's Head,Skull Cap,
2023-11-21,The Chaos Sanctuary,Sol Rune,Rune,
2023-11-21,The Chaos Sanctuary,Arcanna's Flesh,Light Plate,
2023-11-21,The Chaos Sanctuary,Rakescar,War Axe,
2023-11-21,The Chaos Sanctuary,Immortal King's Detail,War Belt,
2023-11-21,The Chaos Sanctuary,Stoneraven,Matriarchal Spear,
2023-11-21,The Chaos Sanctuary,Milabrega's Orb,Kite Shield,
2023-11-21,The Chaos Sanctuary,Eld Rune,Rune,
2023-11-21,The Chaos Sanctuary,Immortal King's Forge,War Gauntlets,
2023-11-21,The Chaos Sanctuary,Hwanin's Justice,Bill,
2023-11-21,The Chaos Sanctuary,Iratha's Cord,Heavy Belt,
2023-11-21,The Chaos Sanctuary,Nokozan Relic,Amulet,
2023-11-21,The Chaos Sanctuary,Sparking Mail,Chain Mail,
2023-11-21,The Chaos Sanctuary,Bloodthief,Brandistock,
2023-11-21,The Chaos Sanctuary,Rainbow Facet,Jewel,5/3/Lightning/Die
2023-11-21,The Chaos Sanctuary,Credendum,Mithril Coil,
2023-11-21,The Chaos Sanctuary,Tal Rune,Rune,
2023-11-21,The Chaos Sanctuary,Bonehew,Ogre Axe,
2023-11-21,The Chaos Sanctuary,Doombringer,Champion Sword,
2023-11-21,The Chaos Sanctuary,Frostburn,Gauntlets,
2023-11-21,The Chaos Sanctuary,Eschuta's Temper,Eldritch Orb,
2023-11-21,The Chaos Sanctuary,Sigon's Gage,Gauntlets,
2023-11-21,The Chaos Sanctuary,Culwen's Point,War Sword,
2023-11-21,The Chaos Sanctuary,Shael Rune,Rune,
2023-11-21,The Chaos Sanctuary,Goldstrike Arch,Gothic Bow,
2023-11-21,The Chaos Sanctuary,Shadowfang,Two-Handed Sword,
2023-11-21,The Chaos Sanctuary,Tal Rasha's Horadric Crest,Death Mask,
2023-11-21,The Chaos Sanctuary,Berserker's Headgear,Helm,
2023-11-21,The Chaos Sanctuary,Ort Rune,Rune,
2023-11-21,The Chaos Sanctuary,Goldstrike Arch,Gothic Bow,
2023-11-21,The Chaos Sanctuary,Gorefoot,Heavy Boots,
2023-11-21,The Chaos Sanctuary,Sigon's Gage,Gauntlets,
2023-11-21,The Chaos Sanctuary,Skull Splitter,Military Pick,
2023-11-21,The Chaos Sanctuary,Culwen's Point,War Sword,
2023-11-21,The Chaos Sanctuary,Demon Limb,Tyrant Club,
2023-11-21,The Chaos Sanctuary,Milabrega's Orb,Kite Shield,
2023-11-21,The Chaos Sanctuary,Chance Guards,Chain Gloves,
2023-11-21,The Chaos Sanctuary,Whitstan's Guard,Round Shield,
2023-11-21,The Chaos Sanctuary,Bonehew,Ogre Axe,
2023-11-21,The Chaos Sanctuary,Lance Guard,Barbed Shield,
2023-11-21,The Chaos Sanctuary,Sander's Taboo,Heavy Gloves,
2023-11-21,The Chaos Sanctuary,Sigon's Visor,Great Helm,
2023-11-21,The Chaos Sanctuary,Sazabi's Mental Sheath,Basinet,
2023-11-21,The Chaos Sanctuary,Thunderstroke,Matriarchal Javelin,
2023-11-21,The Chaos Sanctuary,Stormstrike,Short Battle Bow,
2023-11-21,The Chaos Sanctuary,Ort Rune,Rune,
2023-11-21,The Chaos Sanctuary,Isenhart's Case,Breast Plate,
2023-11-21,The Chaos Sanctuary,Tal Rune,Rune,
2023-11-21,The Chaos Sanctuary,Sigon's Sabot,Greaves,
2023-11-21,The Chaos Sanctuary,Frostburn,Gauntlets,
2023-11-21,The Chaos Sanctuary,Berserker's Hauberk,Splint Mail,
2023-11-21,The Chaos Sanctuary,The Patriarch,Great Sword,
2023-11-21,The Chaos Sanctuary,Civerb's Cudgel,Grand Scepter,
2023-11-21,The Chaos Sanctuary,Vidala's Fetlock,Light Plated Boots,
2023-11-21,The Chaos Sanctuary,Isenhart's Case,Breast Plate,
2023-11-21,The Chaos Sanctuary,Hwanin's Blessing,Belt,
2023-11-21,The Chaos Sanctuary,Riphook,Razor Bow,
2023-11-21,The Chaos Sanctuary,Buriza-Do Kyanon,Ballista,
2023-11-21,The Chaos Sanctuary,Milabrega's Orb,Kite Shield,
2023-11-21,The Chaos Sanctuary,Hwanin's Splendor,Grand Crown,
2023-11-21,The Chaos Sanctuary,Death's Touch,War Sword,
2023-11-21,The Chaos Sanctuary,Goreshovel,Broad Axe,
2023-11-21,The Chaos Sanctuary,Bladebuckle,Plated Belt,
2023-11-21,The Chaos Sanctuary,Deathspade,Axe,
2023-11-21,The Chaos Sanctuary,Lidless Wall,Grim Shield,
2023-11-21,The Chaos Sanctuary,Hellplague,Long Sword,
2023-11-21,The Chaos Sanctuary,Bonehew,Ogre Axe,
2023-11-21,The Chaos Sanctuary,Milabrega's Diadem,Crown,
2023-11-21,The Chaos Sanctuary,Zakarum's Hand,Rune Scepter,
2023-11-21,The Chaos Sanctuary,Hwanin's Blessing,Belt,
2023-11-21,The Chaos Sanctuary,Rite of Passage,Demonhide Boots,
2023-11-21,The Chaos Sanctuary,Venom Ward,Breast Plate,
2023-11-21,The Chaos Sanctuary,Ort Rune,Rune,
2023-11-21,The Chaos Sanctuary,Cathan's Seal,Ring,
2023-11-21,The Chaos Sanctuary,Credendum,Mithril Coil,
2023-11-21,The Chaos Sanctuary,Civerb's Ward,Large Shield,
2023-11-21,The Chaos Sanctuary,Infernal Torch,Grim Wand,
2023-11-21,The Chaos Sanctuary,Ral Rune,Rune,
2023-11-21,The Chaos Sanctuary,Sigon's Guard,Tower Shield,
2023-11-21,The Chaos Sanctuary,Felloak,Club,
2023-11-21,The Chaos Sanctuary,Skewer of Krintiz,Sabre,
2023-11-21,The Chaos Sanctuary,Baranar's Star,Devil Star,
2023-11-21,The Chaos Sanctuary,Manald Heal,Ring,
2023-11-22,The Chaos Sanctuary,Undead Crown,Crown,
2023-11-22,The Chaos Sanctuary,Milabrega's Orb,Kite Shield,
2023-11-22,The Chaos Sanctuary,Angelic Sickle,Sabre,
2023-11-22,The Chaos Sanctuary,Skystrike,Edge Bow,
2023-11-22,The Chaos Sanctuary,Ichorsting,Crossbow,
2023-11-22,The Chaos Sanctuary,Heavenly Garb,Light Plate,
2023-11-22,The Chaos Sanctuary,Dol Rune,Rune,
2023-11-22,The Chaos Sanctuary,Thul Rune,Rune,
2023-11-22,The Chaos Sanctuary,The Battlebranch,Poleaxe,
2023-11-22,The Chaos Sanctuary,Tancred's Skull,Bone Helm,
2023-11-22,The Chaos Sanctuary,Ort Rune,Rune,
2023-11-22,The Chaos Sanctuary,Eth Rune,Rune,
2023-11-22,The Chaos Sanctuary,M'avina's Icy Clutch,Battle Gauntlets,
2023-11-22,The Chaos Sanctuary,Isenhart's Horns,Full Helm,
2023-11-22,The Chaos Sanctuary,Cathan's Seal,Ring,
2023-11-22,The Chaos Sanctuary,Naj's Circlet,Circlet,
2023-11-22,The Chaos Sanctuary,Ort Rune,Rune,
2023-11-22,The Chaos Sanctuary,Duriel's Shell,Cuirass,
2023-11-22,The Chaos Sanctuary,War Traveler,Battle Boots,
2023-11-22,The Chaos Sanctuary,Steeldriver,Great Maul,
2023-11-22,The Chaos Sanctuary,Isenhart's Case,Breast Plate,
2023-11-22,The Chaos Sanctuary,Flamebellow,Balrog Blade,
2023-11-22,The Chaos Sanctuary,Heart Carver,Rondel,
2023-11-22,The Chaos Sanctuary,Aldur's Rhythm,Jagged Star,
2023-11-22,The Chaos Sanctuary,Iratha's Cord,Heavy Belt,
2023-11-22,The Chaos Sanctuary,Eth Rune,Rune,
2023-11-22,The Chaos Sanctuary,Sazabi's Mental Sheath,Basinet,
2023-11-22,The Chaos Sanctuary,Sigon's Visor,Great Helm,
2023-11-22,The Chaos Sanctuary,Io Rune,Rune,
2023-11-22,The Chaos Sanctuary,Tal Rasha's Horadric Crest,Death Mask,
2023-11-22,The Chaos Sanctuary,Isenhart's Case,Breast Plate,
2023-11-22,The Chaos Sanctuary,Sander's Superstition,Bone Wand,
2023-11-22,The Chaos Sanctuary,Venom Ward,Breast Plate,
2023-11-22,The Chaos Sanctuary,Eth Rune,Rune,
2023-11-22,The Chaos Sanctuary,Rite of Passage,Demonhide Boots,
2023-11-22,The Chaos Sanctuary,Swordback Hold,Spiked Shield,
2023-11-22,The Chaos Sanctuary,Stormstrike,Short Battle Bow,
2023-11-22,The Chaos Sanctuary,Boneslayer Blade,Gothic Axe,
2023-11-22,The Chaos Sanctuary,The Vile Husk,Tusk Sword,
2023-11-22,The Chaos Sanctuary,Eth Rune,Rune,
2023-11-22,The Chaos Sanctuary,Dol Rune,Rune,
2023-11-22,The Chaos Sanctuary,M'avina's Icy Clutch,Battle Gauntlets,
2023-11-22,The Chaos Sanctuary,Demon Limb,Tyrant Club,
2023-11-22,The Chaos Sanctuary,Isenhart's Horns,Full Helm,
2023-11-22,The Chaos Sanctuary,Isenhart's Horns,Full Helm,
2023-11-22,The Chaos Sanctuary,Venom Ward,Breast Plate,
2023-11-22,The Chaos Sanctuary,Ort Rune,Rune,
2023-11-22,The Chaos Sanctuary,Goblin Toe,Light Plated Boots,
2023-11-22,The Chaos Sanctuary,Isenhart's Lightbrand,Broad Sword,
2023-11-22,The Chaos Sanctuary,Amn Rune,Rune,
2023-11-22,The Chaos Sanctuary,Stormeye,War Scepter,
2023-11-22,The Chaos Sanctuary,Hellplague,Long Sword,
2023-11-22,The Chaos Sanctuary,Lycander's Aim,Ceremonial Bow,
2023-11-22,The Chaos Sanctuary,Angelic Sickle,Sabre,
2023-11-22,The Chaos Sanctuary,Arcanna's Flesh,Light Plate,
2023-11-22,The Chaos Sanctuary,Dol Rune,Rune,
2023-11-22,The Chaos Sanctuary,Credendum,Mithril Coil,
2023-11-22,The Chaos Sanctuary,Gheed's Fortune,Grand Charm,
2023-11-22,The Chaos Sanctuary,Berserker's Hatchet,Double Axe,
2023-11-22,The Chaos Sanctuary,Nature's Peace,Ring,
2023-11-22,The Chaos Sanctuary,Berserker's Headgear,Helm,
2023-11-22,The Chaos Sanctuary,Ral Rune,Rune,
2023-11-22,The Chaos Sanctuary,Milabrega's Robe,Ancient Armor,
2023-11-22,The Chaos Sanctuary,Hawkmail,Scale Mail,
2023-11-22,The Chaos Sanctuary,Magefist,Light Gauntlets,
2023-11-22,The Chaos Sanctuary,Naj's Circlet,Circlet,
2023-11-22,The Chaos Sanctuary,Rakescar,War Axe,
2023-11-22,The Chaos Sanctuary,El Rune,Rune,
2023-11-22,The Chaos Sanctuary,Milabrega's Diadem,Crown,
2023-11-22,The Chaos Sanctuary,Bloodletter,Gladius,
2023-11-22,The Chaos Sanctuary,Infernal Sign,Heavy Belt,
2023-11-22,The Chaos Sanctuary,Tir Rune,Rune,
2023-11-22,The Chaos Sanctuary,Civerb's Ward,Large Shield,
2023-11-22,The Chaos Sanctuary,Raven Frost,Ring,
2023-11-22,The Chaos Sanctuary,Magewrath,Rune Bow,
2023-11-22,The Chaos Sanctuary,Steelgoad,Voulge,
2023-11-22,The Chaos Sanctuary,Jade Talon,Wrist Sword,
2023-11-22,The Chaos Sanctuary,Cathan's Mesh,Chain Mail,
2023-11-22,The Chaos Sanctuary,Venom Grip,Demonhide Gloves,
2023-11-22,The Chaos Sanctuary,Cleglaw's Tooth,Long Sword,
2023-11-22,The Chaos Sanctuary,Sigon's Shelter,Gothic Plate,
2023-11-22,The Chaos Sanctuary,Goldstrike Arch,Gothic Bow,
2023-11-22,The Chaos Sanctuary,Isenhart's Horns,Full Helm,
2023-11-22,The Chaos Sanctuary,Vidala's Fetlock,Light Plated Boots,
2023-11-22,The Chaos Sanctuary,Dark Clan Crusher,Cudgel,
2023-11-22,The Chaos Sanctuary,Eld Rune,Rune,
2023-11-22,The Chaos Sanctuary,Duskdeep,Full Helm,
2023-11-22,The Chaos Sanctuary,Tal Rune,Rune,
2023-11-22,The Chaos Sanctuary,Aldur's Advance,Battle Boots,
2023-11-22,The Chaos Sanctuary,Black Hades,Chaos Armor,
2023-11-22,The Chaos Sanctuary,The Scalper,Francisca,
2023-11-22,The Chaos Sanctuary,Iratha's Collar,Amulet,
2023-11-22,The Chaos Sanctuary,Baezil's Vortex,Knout,
2023-11-22,The Chaos Sanctuary,Sander's Superstition,Bone Wand,
2023-11-22,The Chaos Sanctuary,Marrowwalk,Boneweave Boots,
2023-11-22,The Chaos Sanctuary,Ort Rune,Rune,
2023-11-22,The Chaos Sanctuary,Eth Rune,Rune,
2023-11-22,The Chaos Sanctuary,Stormshield,Monarch,
2023-11-22,The Chaos Sanctuary,Soul Harvest,Scythe,
2023-11-22,The Chaos Sanctuary,Bloodletter,Gladius,
2023-11-22,The Chaos Sanctuary,Pus Spitter,Siege Crossbow,
2023-11-22,The Chaos Sanctuary,Cleglaw's Tooth,Long Sword,
2023-11-22,The Chaos Sanctuary,Sigon's Visor,Great Helm,
2023-11-22,The Chaos Sanctuary,Isenhart's Case,Breast Plate,
2023-11-22,The Chaos Sanctuary,Hawkmail,Scale Mail,
2023-11-22,The Chaos Sanctuary,Razortine,Trident,
2023-11-22,The Chaos Sanctuary,Griswold's Heart,Ornate Plate,
2023-11-22,The Chaos Sanctuary,Angelic Wings,Amulet,
2023-11-22,The Chaos Sanctuary,Wizendraw,Long Battle Bow,
2023-11-22,The Chaos Sanctuary,Hexfire,Shamshir,
2023-11-22,The Chaos Sanctuary,Sigon's Guard,Tower Shield,
2023-11-22,The Chaos Sanctuary,Rattlecage,Gothic Plate,
2023-11-22,The Chaos Sanctuary,Wilhelm's Pride,Battle Belt,
2023-11-22,The Chaos Sanctuary,Sparking Mail,Chain Mail,
2023-11-22,The Chaos Sanctuary,Shael Rune,Rune,
2023-11-22,The Chaos Sanctuary,The Spirit Shroud,Ghost Armor,
2023-11-22,The Chaos Sanctuary,Carin Shard,Petrified Wand,
2023-11-22,The Chaos Sanctuary,Thul Rune,Rune,
2023-11-22,The Chaos Sanctuary,Cleglaw's Tooth,Long Sword,
2023-11-22,The Chaos Sanctuary,Hone Sundan,Yari,
2023-11-22,The Chaos Sanctuary,Dark Adherent,Dusk Shroud,
2023-11-22,The Chaos Sanctuary,Arctic Binding,Light Belt,
2023-11-22,The Chaos Sanctuary,Cathan's Mesh,Chain Mail,
2023-11-22,The Chaos Sanctuary,Cathan's Seal,Ring,
2023-11-22,The Chaos Sanctuary,Isenhart's Horns,Full Helm,
2023-11-22,The Chaos Sanctuary,Blacktongue,Bastard Sword,
2023-11-22,The Chaos Sanctuary,Axe of Fechmar,Large Axe,
2023-11-22,The Chaos Sanctuary,Kira's Guardian,Tiara,
2023-11-22,The Chaos Sanctuary,Soulflay,Claymore,
2023-11-22,The Chaos Sanctuary,Tal Rasha's Fine-Spun Cloth,Mesh Belt,
2023-11-22,The Chaos Sanctuary,Isenhart's Case,Breast Plate,
2023-11-22,The Chaos Sanctuary,Isenhart's Horns,Full Helm,
2023-11-22,The Chaos Sanctuary,Haemosu's Adamant,Cuirass,
2023-11-22,The Chaos Sanctuary,Tal Rune,Rune,
2023-11-22,The Chaos Sanctuary,Cathan's Seal,Ring,
2023-11-22,The Chaos Sanctuary,The Oculus,Swirling Crystal,
2023-11-22,The Chaos Sanctuary,Andariel's Visage,Demonhead,
2023-11-22,The Chaos Sanctuary,Hsarus' Iron Heel,Chain Boots,
2023-11-22,The Chaos Sanctuary,Kuko Shakaku,Cedar Bow,
2023-11-22,The Chaos Sanctuary,The Jade Tan Do,Kris,
2023-11-22,The Chaos Sanctuary,Civerb's Ward,Large Shield,
2023-11-22,The Chaos Sanctuary,Cleglaw's Pincers,Chain Gloves,
2023-11-22,The Chaos Sanctuary,Boneflesh,Plate Mail,
2023-11-22,The Chaos Sanctuary,The Dragon Chang,Spear,
2023-11-22,The Chaos Sanctuary,Sander's Superstition,Bone Wand,
2023-11-22,The Chaos Sanctuary,Natalya's Soul,Mesh Boots,
2023-11-22,The Chaos Sanctuary,Bladebuckle,Plated Belt,
2023-11-22,The Chaos Sanctuary,Hwanin's Blessing,Belt,
2023-11-22,The Chaos Sanctuary,The Minotaur,Ancient Axe,
2023-11-22,The Chaos Sanctuary,Amn Rune,Rune,
2023-11-22,The Chaos Sanctuary,The General's Tan Do Li Ga,Flail,
2023-11-22,The Chaos Sanctuary,Treads of Cthon,Chain Boots,
2023-11-22,The Chaos Sanctuary,Isenhart's Horns,Full Helm,
2023-11-22,The Chaos Sanctuary,Rockfleece,Field Plate,
2023-11-22,The Chaos Sanctuary,Duskdeep,Full Helm,
2023-11-22,The Chaos Sanctuary,Angelic Halo,Ring,
2023-11-22,The Chaos Sanctuary,Humongous,Giant Axe,
2023-11-22,The Chaos Sanctuary,Stormstrike,Short Battle Bow,
2023-11-22,The Chaos Sanctuary,Sander's Superstition,Bone Wand,
2023-11-22,The Chaos Sanctuary,Sander's Taboo,Heavy Gloves,
2023-11-22,The Chaos Sanctuary,Isenhart's Case,Breast Plate,
2023-11-22,The Chaos Sanctuary,Razor's Edge,Tomahawk,
2023-11-22,The Chaos Sanctuary,Eld Rune,Rune,
2023-11-22,The Chaos Sanctuary,Headstriker,Battle Sword,
2023-11-22,The Chaos Sanctuary,Sigon's Shelter,Gothic Plate,
2023-11-22,The Chaos Sanctuary,Isenhart's Horns,Full Helm,
2023-11-22,The Chaos Sanctuary,Hellcast,Heavy Crossbow,
2023-11-22,The Chaos Sanctuary,The Chieftain,Battle Axe,
2023-11-22,The Chaos Sanctuary,Carin Shard,Petrified Wand,
2023-11-22,The Chaos Sanctuary,Ripsaw,Flamberge,
2023-11-22,The Chaos Sanctuary,Humongous,Giant Axe,
2023-11-22,The Chaos Sanctuary,Goldstrike Arch,Gothic Bow,
2023-11-22,The Chaos Sanctuary,Trang-Oul's Scales,Chaos Armor,
2023-11-22,The Chaos Sanctuary,Gleamscythe,Falchion,
2023-11-22,The Chaos Sanctuary,Dangoon's Teaching,Reinforced Mace,
2023-11-22,The Chaos Sanctuary,Death's Touch,War Sword,
2023-11-22,The Chaos Sanctuary,Amn Rune,Rune,
2023-11-22,The Chaos Sanctuary,Lightsabre,Phase Blade,
2023-11-22,The Chaos Sanctuary,Annihilus,Small Charm,12/10/8
2023-11-22,The Chaos Sanctuary,Stormguild,Large Shield,
2023-11-23,The Chaos Sanctuary,Ironstone,War Hammer,
2023-11-23,The Chaos Sanctuary,Sigon's Wrap,Plated Belt,
2023-11-23,The Chaos Sanctuary,Cleglaw's Tooth,Long Sword,
2023-11-23,The Chaos Sanctuary,Sol Rune,Rune,
2023-11-23,The Chaos Sanctuary,M'avina's Tenet,Sharkskin Belt,
2023-11-23,The Chaos Sanctuary,Berserker's Hatchet,Double Axe,
2023-11-23,The Chaos Sanctuary,Ort Rune,Rune,
2023-11-23,The Chaos Sanctuary,Berserker's Headgear,Helm,
2023-11-23,The Chaos Sanctuary,Berserker's Hatchet,Double Axe,
2023-11-23,The Chaos Sanctuary,Kelpie Snare,Fuscina,
2023-11-23,The Chaos Sanctuary,Isenhart's Case,Breast Plate,
2023-11-23,The Chaos Sanctuary,Immortal King's Detail,War Belt,
2023-11-23,The Chaos Sanctuary,Cathan's Seal,Ring,
2023-11-23,The Chaos Sanctuary,Sander's Riprap,Heavy Boots,
2023-11-23,The Chaos Sanctuary,Ith Rune,Rune,
2023-11-23,The Chaos Sanctuary,Amn Rune,Rune,
2023-11-23,The Chaos Sanctuary,Natalya's Totem,Grim Helm,
2023-11-23,The Chaos Sanctuary,Sigon's Guard,Tower Shield,
2023-11-23,The Chaos Sanctuary,Grim's Burning Dead,Grim Scythe,
2023-11-23,The Chaos Sanctuary,Peasant Crown,War Hat,
2023-11-23,The Chaos Sanctuary,Cathan's Seal,Ring,
2023-11-23,The Chaos Sanctuary,Angelic Sickle,Sabre,
2023-11-23,The Chaos Sanctuary,Shaftstop,Mesh Armor,
2023-11-23,The Chaos Sanctuary,Cathan's Seal,Ring,
2023-11-23,The Chaos Sanctuary,Lycander's Aim,Ceremonial Bow,
2023-11-23,The Chaos Sanctuary,Tancred's Crowbill,Military Pick,
